problem_id,track,n_attempts,x_ac,k50,k90,auc_logk,label_AC,label_WA,label_TLE,label_RE,label_MLE,label_CE,label_OTHER,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_17,pass_at_18,pass_at_19,pass_at_20,pass_at_21,pass_at_22,pass_at_23,pass_at_24,pass_at_25,pass_at_26,pass_at_27,pass_at_28,pass_at_29,pass_at_30,pass_at_31,pass_at_32,pass_at_33,pass_at_34,pass_at_35,pass_at_36,pass_at_37,pass_at_38,pass_at_39,pass_at_40,pass_at_41,pass_at_42,pass_at_43,pass_at_44,pass_at_45,pass_at_46,pass_at_47,pass_at_48,pass_at_49,pass_at_50,pass_at_51,pass_at_52,pass_at_53,pass_at_54,pass_at_55,pass_at_56,pass_at_57,pass_at_58,pass_at_59,pass_at_60,pass_at_61,pass_at_62,pass_at_63,pass_at_64,pass_at_65,pass_at_66,pass_at_67,pass_at_68,pass_at_69,pass_at_70,pass_at_71,pass_at_72,pass_at_73,pass_at_74,pass_at_75,pass_at_76,pass_at_77,pass_at_78,pass_at_79,pass_at_80,pass_at_81,pass_at_82,pass_at_83,pass_at_84,pass_at_85,pass_at_86,pass_at_87,pass_at_88,pass_at_89,pass_at_90,pass_at_91,pass_at_92,pass_at_93,pass_at_94,pass_at_95,pass_at_96,pass_at_97,pass_at_98,pass_at_99,pass_at_100
ABC409,baseline,100,75,1,2,4.479308665089299,75,23,0,2,0,0,0,0.75,0.9393939393939394,0.9857761286332715,0.9967739673188863,0.9992943053510064,0.999851432705475,0.9999699704404683,0.9999941878271874,0.9999989260115455,0.9999998111668651,0.9999999685278108,0.9999999950493186,0.9999999992686494,0.999999999899124,0.9999999999870972,0.999999999998482,0.9999999999998374,0.9999999999999843,0.9999999999999987,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC410,baseline,100,24,3,9,3.6532031043074125,24,76,0,0,0,0,0,0.24,0.4242424242424242,0.5652442795299938,0.6728127052132943,0.7546095289099707,0.8166029110800834,0.8634276997404876,0.8986721643235875,0.9251055127609126,0.9448579049997927,0.9595624636665147,0.9704669678463309,0.978521431160968,0.9844465535993216,0.9887870502692784,0.9919530596050116,0.9942521854321511,0.9959142041023725,0.9971100468041171,0.9979663292325268,0.9985764304627688,0.9990089072842061,0.9993138588890658,0.9995277210535128,0.9996768617734562,0.9997802660059502,0.9998515310851015,0.9999003427831503,0.9999335618554336,0.999956019819794,0.9999710987387218,0.9999811513513402,0.9999878038155732,0.9999921725980544,0.9999950189260346,0.9999968580918065,0.999998036307379,0.9999987843807584,0.9999992549430455,0.999999548080208,0.9999997288481247,0.9999998391471927,0.9999999057069751,0.9999999454093014,0.999999968805315,0.9999999824175412,0.9999999902319673,0.9999999946552274,0.9999999971220456,0.999999998476377,0.9999999992077161,0.9999999995957735,0.9999999997978868,0.9999999999010936,0.999999999952697,0.9999999999779252,0.999999999989966,0.9999999999955663,0.9999999999980999,0.9999999999992122,0.9999999999996848,0.9999999999998788,0.9999999999999554,0.9999999999999843,0.9999999999999948,0.9999999999999983,0.9999999999999996,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC411,baseline,100,97,1,1,4.594437922152698,97,0,0,3,0,0,0,0.97,0.9993939393939394,0.9999938157081014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC412,baseline,100,84,1,2,4.535070092179027,84,16,0,0,0,0,0,0.84,0.9757575757575757,0.9965367965367965,0.9995358593296738,0.9999419824162092,0.9999932821745084,0.9999992853377137,0.9999999308391336,0.9999999939860116,0.9999999995373855,0.999999999969159,0.9999999999982674,0.9999999999999213,0.9999999999999973,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC413,baseline,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC414,baseline,100,7,10,28,2.556428230872064,7,93,0,0,0,0,0,0.06999999999999995,0.13575757575757574,0.1974891774891775,0.2554023296291337,0.30969590976034267,0.3605604216727385,0.40817826261200263,0.45272398478099174,0.49436455115635103,0.5332595856827855,0.5695616179074577,0.6034163221169835,0.6349627510394962,0.6643335641742494,0.6916552508112291,0.7170483478032456,0.7406276521529751,0.762502428477423,0.7827766114122772,0.8015490030186235,0.818913465254494,0.834959107573716,0.8497704697145364,0.8634276997404876,0.8760067273959691,0.887579432839012,0.8982138108137,0.9079741303247151,0.9169210898764789,0.9251119683393613,0.9326007715054251,0.939438374396179,0.9456726593848077,0.9513486501953502,0.9565086418412979,0.9611923265660812,0.965436915847916,0.969277258531481,0.9727459551488944,0.9758734684924639,0.9786882305016764,0.9812167455269013,0.9834836900322752,0.9855120088002415,0.9873230077002113,0.9889364430838208,0.9903706078692514,0.9916424143770861,0.9927674739801706,0.9937601736299512,0.994633749321758,0.9954003565615068,0.9960711378962871,0.9966562875713082,0.9971651133756744,0.9976060957394584,0.9979869441445445,0.9983146509117117,0.9985955424264263,0.998835327865817,0.9990391454892991,0.9992116065553223,0.9993568369267103,0.9994785164270624,0.9995799160106892,0.9996639328085514,0.9997331231126731,0.9997897333615,0.9998357291886719,0.9998728225976815,0.9999024973248891,0.9999260324533642,0.9999445243400231,0.9999589069185356,0.9999699704404683,0.9999783787171372,0.9999846849246389,0.9999893460345314,0.999992735932635,0.9999951572884234,0.9999968522374751,0.999998011939458,0.9999987850741132,0.9999992853377137,0.999999598002464,0.9999997856013141,0.999999892800657,0.9999999505233802,0.9999999793847417,0.9999999925035424,0.9999999977510627,0.9999999995002362,0.9999999999375295,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC415,baseline,100,0,,,0.0,0,0,0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABC416,baseline,100,62,1,3,4.370669624186584,62,5,0,33,0,0,0,0.62,0.857979797979798,0.9478293135435992,0.9811755255054224,0.9933329986165038,0.9976840942562593,0.9992116065553223,0.9997372021851074,0.9999143050603612,0.9999726906236316,0.9999915037495742,0.9999974224858259,0.9999992384617213,0.9999997811671613,0.9999999389303706,0.9999999834752767,0.9999999956720963,0.9999999989049883,0.999999999732924,0.9999999999373526,0.9999999999859043,0.9999999999969668,0.9999999999993778,0.9999999999998788,0.9999999999999777,0.9999999999999961,0.9999999999999993,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC417,baseline,100,72,1,2,4.457496363748777,72,10,0,18,0,0,0,0.72,0.9236363636363636,0.9797402597402597,0.9947784174588298,0.9986946043647075,0.9996839568461924,0.9999260324533642,0.9999832976507597,0.999996369054513,0.9999992418905027,0.9999998483781005,0.9999999710385136,0.9999999947342751,0.9999999990921165,0.999999999852205,0.9999999999773961,0.9999999999967709,0.999999999999572,0.9999999999999478,0.9999999999999942,0.9999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC418,baseline,100,83,1,2,4.529529549821116,83,5,0,12,0,0,0,0.83,0.9725252525252526,0.9957946815089672,0.9993930468157273,0.9999178084229631,0.9999896179060584,0.9999987850741132,0.9999998693628078,0.9999999872202747,0.9999999988765077,0.9999999999126172,0.999999999994109,0.9999999999996653,0.9999999999999846,0.9999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC419,baseline,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC420,baseline,100,25,3,8,3.6878329596808936,25,71,0,4,0,0,0,0.25,0.43939393939393934,0.5824056895485465,0.6900330891494366,0.7707536388501042,0.8310816286263926,0.876006727395969,0.9093382522895257,0.9339745967760676,0.9521134438156095,0.9654152649779402,0.975130078186384,0.9821953968834339,0.987311662146815,0.9910001324529735,0.993647152319746,0.995537880796012,0.9968818926044422,0.9978325351030878,0.998501505750283,0.9989697852033195,0.9992958025440412,0.9995215068568485,0.9996768617734562,0.9997831572427139,0.9998554381618093,0.9999042766206575,0.9999370585998844,0.9999589132527024,0.9999733804172437,0.9999828874110853,0.9999890876244601,0.9999930995272321,0.9999956743305037,0.9999973128416766,0.9999983463641087,0.9999989923156287,0.9999993921903793,0.9999996372749037,0.9999997859327301,0.9999998751274258,0.9999999280395335,0.999999959056976,0.9999999770144427,0.9999999872758522,0.9999999930595558,0.9999999962727244,0.9999999980308732,0.9999999989775689,0.9999999994787606,0.9999999997393803,0.9999999998723496,0.9999999999388341,0.9999999999713691,0.9999999999869295,0.9999999999941909,0.9999999999974915,0.99999999999895,0.999999999999575,0.9999999999998341,0.9999999999999378,0.9999999999999777,0.9999999999999923,0.9999999999999976,0.9999999999999992,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC421,baseline,100,0,,,0.0,0,54,0,46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABC392,feedback,100,94,1,1,4.582667346915205,94,6,0,0,0,0,0,0.94,0.996969696969697,0.9998763141620285,0.999996174664805,0.9999999203055168,0.9999999991611107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC393,feedback,100,59,1,3,4.339685753496723,59,40,0,1,0,0,0,0.5900000000000001,0.8343434343434344,0.9340754483611626,0.9741738869868473,0.9900461856095141,0.9962280282309738,0.9985955424264263,0.9994865423924569,0.9998158249885987,0.9999352351608259,0.9999776921109511,0.9999924804868374,0.9999975219786169,0.9999992024758767,0.9999997496145194,0.9999999234115,0.9999999772058036,0.9999999934089071,0.9999999981512788,0.9999999994978782,0.999999999868193,0.9999999999666311,0.9999999999918717,0.9999999999980999,0.999999999999575,0.9999999999999093,0.9999999999999816,0.9999999999999964,0.9999999999999993,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC394,feedback,100,92,1,1,4.574212372670888,92,8,0,0,0,0,0,0.92,0.9943434343434343,0.9996536796536797,0.9999821484357567,0.9999992561848232,0.9999999765110997,0.9999999995002362,0.9999999999946262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC395,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC396,feedback,100,99,1,1,4.601704450085292,99,0,0,1,0,0,0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC397,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC398,feedback,100,11,6,18,2.9641312158510678,11,85,0,4,0,0,0,0.10999999999999999,0.2088888888888889,0.29768707482993195,0.37733080861210466,0.44867832012530107,0.5125155672686873,0.569561617907458,0.6204736846065758,0.6658518310123114,0.706243367922911,0.7421469562878886,0.7740164336006214,0.8022643794005437,0.8272654348786359,0.8493593908825313,0.868854057944792,0.8860279313091645,0.9011326633043354,0.9143953548122904,0.9260206769982757,0.9361928339110128,0.9450773760246692,0.9528228742776005,0.9595624636665148,0.9654152649779402,0.9704876927811756,0.9748746573677577,0.9786606679013832,0.9819208436386719,0.9847218396946523,0.9871226934569213,0.9891755973985714,0.9909266037017437,0.992416265780562,0.9936802214838016,0.9947497224634659,0.9956521139150577,0.9964112686283016,0.9970479790329578,0.9975803106827523,0.9980239203909144,0.9983923420129472,0.9986972426656642,0.9989486519757992,0.9991551667662671,0.9993241334130137,0.9994618099399925,0.9995735097637676,0.9996637288522013,0.9997362579232952,0.9997942811801702,0.9998404629560504,0.9998770235286222,0.999905805255966,0.9999283300860611,0.9999458493983572,0.999959387048768,0.9999697764083855,0.9999776921109511,0.9999836771543545,0.999988165936907,0.9999915037495742,0.999993963190487,0.9999957579176395,0.9999970541094719,0.9999979799607807,0.9999986335028811,0.9999990890019207,0.9999994021575105,0.999999614295168,0.9999997557202731,0.9999998483781005,0.9999999079438467,0.9999999454482055,0.9999999685278108,0.9999999823755741,0.9999999904534359,0.999999995019184,0.999999997509592,0.9999999988140914,0.9999999994663411,0.9999999997753015,0.9999999999126172,0.999999999969159,0.9999999999903622,0.99999999999743,0.9999999999994492,0.9999999999999153,0.9999999999999929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC399,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC400,feedback,100,85,1,2,4.54045922599706,85,15,0,0,0,0,0,0.85,0.9787878787878788,0.9971861471861472,0.9996518944972553,0.9999601129111438,0.9999958013590677,0.999999598002464,0.9999999654195668,0.9999999973688801,0.9999999998265195,0.9999999999903622,0.9999999999995668,0.9999999999999852,0.9999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC401,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC402,feedback,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
